iteration,vehicle_id,path_space_seq,path_time_seq,path_state_seq
10,3,985_5_939_551_563_562_16_562_567_21_567_566_20_566_559_13_559_562_563_17_563_551_5_985_985_,0_1_1_2_5_9_10_11_13_14_15_19_20_21_24_25_26_30_34_35_36_39_40_41_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_
10,4,985_5_551_563_564_18_564_565_568_22_568_565_19_565_564_563_17_563_551_5_985_985_,0_1_2_5_7_8_9_11_13_14_15_17_18_19_21_23_24_25_28_29_30_200_,100_100_80_80_80_80_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_
10,5,985_5_985_985_,0_1_2_200_,100_100_100_100_
10,6,985_5_985_985_,0_1_2_200_,100_100_100_100_
10,7,985_5_985_985_,0_1_2_200_,100_100_100_100_
10,8,985_5_985_985_,0_1_2_200_,100_100_100_100_
10,9,985_5_985_985_,0_1_2_200_,100_100_100_100_
10,10,985_5_985_985_,0_1_2_200_,100_100_100_100_
11,1,985_5_551_550_548_2_548_547_1_547_549_3_549_550_4_550_551_5_985_985_,0_1_2_6_10_11_12_14_15_16_20_21_22_24_25_26_30_31_32_200_,100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
11,2,985_5_939_551_495_560_14_560_553_7_553_496_556_10_556_557_11_557_558_12_558_560_495_551_5_985_985_,0_1_1_2_7_8_9_10_13_14_15_17_18_19_20_24_25_26_29_30_31_34_35_40_41_42_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_
11,3,985_5_939_551_563_494_561_15_561_558_12_558_557_11_557_556_10_556_560_14_560_495_551_5_985_985_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_31_32_33_34_39_40_41_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
11,4,985_5_939_551_563_564_18_564_565_568_22_568_533_569_23_569_499_567_21_567_562_16_562_563_551_5_985_985_,0_1_1_2_5_7_8_9_11_13_14_15_17_18_19_20_22_24_25_26_28_29_30_34_37_38_39_200_,100_100_100_100_100_100_100_80_80_80_80_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_
11,5,985_5_939_551_563_562_16_562_567_21_567_566_20_566_559_13_559_562_563_17_563_551_5_985_985_,0_1_1_2_5_9_10_11_13_14_15_19_20_21_24_25_26_30_34_35_36_39_40_41_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_
11,6,985_5_985_985_,0_1_2_200_,100_100_100_100_
11,7,985_5_985_985_,0_1_2_200_,100_100_100_100_
11,8,985_5_985_985_,0_1_2_200_,100_100_100_100_
11,9,985_5_985_985_,0_1_2_200_,100_100_100_100_
11,10,985_5_985_985_,0_1_2_200_,100_100_100_100_
12,1,985_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_985_985_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
12,2,985_5_985_985_,0_1_2_200_,100_100_100_100_
12,3,985_5_939_551_563_494_561_15_561_558_12_558_557_11_557_556_10_556_560_14_560_495_551_5_985_985_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_31_32_33_34_39_40_41_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
12,4,985_5_939_551_563_564_18_564_565_19_565_568_574_28_574_568_22_568_565_564_563_17_563_551_5_985_985_,0_1_1_2_5_7_8_9_11_12_13_15_18_19_20_23_24_25_27_29_31_32_33_36_37_38_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_
12,5,985_5_939_551_563_562_16_562_567_21_567_499_500_570_24_570_500_566_20_566_559_13_559_562_563_551_5_985_985_,0_1_1_2_5_9_10_11_13_14_15_17_21_22_23_24_25_27_28_29_32_33_34_38_42_45_46_47_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_0_
12,6,985_5_985_985_,0_1_2_200_,100_100_100_100_
12,7,985_5_985_985_,0_1_2_200_,100_100_100_100_
12,8,985_5_985_985_,0_1_2_200_,100_100_100_100_
12,9,985_5_985_985_,0_1_2_200_,100_100_100_100_
12,10,985_5_985_985_,0_1_2_200_,100_100_100_100_
13,1,985_5_939_551_549_3_549_550_553_7_553_552_6_552_548_2_548_550_4_550_551_5_985_985_,0_1_1_2_7_8_9_11_14_15_16_19_20_21_25_26_27_31_32_33_37_38_39_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
13,2,985_5_551_5_985_985_,0_1_2_3_4_200_,100_100_80_80_80_80_
13,3,985_5_939_551_563_494_561_15_561_558_12_558_557_11_557_556_10_556_560_14_560_495_551_5_985_985_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_31_32_33_34_39_40_41_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
13,4,985_5_939_551_563_564_18_564_565_19_565_568_574_28_574_568_22_568_565_564_563_17_563_551_5_985_985_,0_1_1_2_5_7_8_9_11_12_13_15_18_19_20_23_24_25_27_29_31_32_33_36_37_38_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_
13,5,985_5_939_551_563_562_559_13_559_566_20_566_500_570_24_570_572_26_572_569_23_569_565_564_563_551_5_985_985_,0_1_1_2_5_9_13_14_15_18_19_20_22_23_24_25_29_30_31_37_38_39_44_46_48_51_52_53_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_
13,6,985_5_939_551_563_562_16_562_567_21_567_499_569_23_569_573_27_573_531_574_28_574_568_565_564_563_551_5_985_985_,0_1_1_2_5_9_10_11_13_14_15_17_19_20_21_26_27_28_29_32_33_34_37_39_41_43_46_47_48_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_
13,7,985_5_985_985_,0_1_2_200_,100_100_100_100_
13,8,985_5_985_985_,0_1_2_200_,100_100_100_100_
13,9,985_5_985_985_,0_1_2_200_,100_100_100_100_
13,10,985_5_985_985_,0_1_2_200_,100_100_100_100_
14,1,985_5_939_551_549_3_549_550_553_7_553_552_6_552_548_547_1_547_548_2_548_550_551_5_985_985_,0_1_1_2_7_8_9_11_14_15_16_19_20_21_25_27_28_29_31_32_33_37_41_42_43_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_
14,2,985_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_985_985_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
14,3,985_5_939_551_563_494_561_15_561_558_12_558_557_11_557_556_10_556_560_14_560_495_551_5_985_985_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_31_32_33_34_39_40_41_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
14,4,985_5_551_563_564_18_564_565_19_565_568_22_568_565_564_563_17_563_551_5_985_985_,0_1_2_5_7_8_9_11_12_13_15_16_17_19_21_23_24_25_28_29_30_200_,100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_
14,5,985_5_939_551_563_564_565_568_574_575_29_575_580_34_580_578_32_578_577_31_577_573_27_573_531_574_568_565_564_563_551_5_985_985_,0_1_1_2_5_7_9_11_14_18_19_20_25_26_27_32_33_34_38_39_40_44_45_46_47_50_53_55_57_59_62_63_64_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
14,6,985_5_939_551_563_562_16_562_567_21_567_499_500_570_24_570_500_566_20_566_559_13_559_562_563_551_5_985_985_,0_1_1_2_5_9_10_11_13_14_15_17_21_22_23_24_25_27_28_29_32_33_34_38_42_45_46_47_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_0_
14,7,985_5_939_551_550_553_552_435_554_8_554_625_555_9_555_556_10_556_496_553_7_553_550_4_550_551_5_985_985_,0_1_1_2_6_9_12_14_17_18_19_22_24_25_26_31_32_33_34_36_37_38_41_42_43_47_48_49_200_,100_100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
14,8,985_5_985_985_,0_1_2_200_,100_100_100_100_
14,9,985_5_985_985_,0_1_2_200_,100_100_100_100_
14,10,985_5_985_985_,0_1_2_200_,100_100_100_100_
15,1,985_5_939_551_563_564_565_568_574_28_574_531_573_27_573_572_26_572_571_25_571_570_569_23_569_565_564_563_551_5_985_985_,0_1_1_2_5_7_9_11_14_15_16_19_20_21_22_26_27_28_33_34_35_40_44_45_46_51_53_55_58_59_60_200_,100_100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_
15,2,985_5_939_551_550_552_619_617_595_49_595_593_47_593_594_48_594_596_50_596_595_617_619_552_6_552_550_551_5_985_985_,0_1_1_2_6_11_16_19_23_24_25_29_30_31_35_36_37_41_42_43_47_51_54_59_60_61_66_70_71_72_200_,100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_20_0_0_0_0_0_0_
15,3,985_5_939_551_563_564_565_568_574_575_29_575_580_34_580_579_33_579_582_36_582_581_35_581_575_574_568_565_564_563_551_5_985_985_,0_1_1_2_5_7_9_11_14_18_19_20_25_26_27_31_32_33_38_39_40_45_46_47_51_55_58_60_62_64_67_68_69_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
15,4,985_5_939_551_563_564_18_564_563_17_563_494_561_15_561_558_12_558_560_14_560_495_551_5_985_985_,0_1_1_2_5_7_8_9_11_12_13_16_17_18_19_22_23_24_27_28_29_30_35_36_37_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
15,5,985_5_939_551_563_564_565_19_565_568_22_568_533_569_572_26_572_576_30_576_577_31_577_573_531_574_568_565_564_563_551_5_985_985_,0_1_1_2_5_7_9_10_11_13_14_15_17_18_24_25_26_30_31_32_37_38_39_43_44_47_50_52_54_56_59_60_61_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_
15,6,985_5_939_551_563_562_16_562_567_21_567_499_500_570_24_570_500_566_20_566_559_13_559_562_563_551_5_985_985_,0_1_1_2_5_9_10_11_13_14_15_17_21_22_23_24_25_27_28_29_32_33_34_38_42_45_46_47_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_0_
15,7,985_5_939_551_549_3_549_550_553_7_553_552_6_552_435_554_8_554_625_555_9_555_556_496_495_551_5_985_985_,0_1_1_2_7_8_9_11_14_15_16_19_20_21_23_26_27_28_31_33_34_35_40_41_45_50_51_52_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_
15,8,985_5_985_985_,0_1_2_200_,100_100_100_100_
15,9,985_5_985_985_,0_1_2_200_,100_100_100_100_
15,10,985_5_985_985_,0_1_2_200_,100_100_100_100_
16,1,985_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_985_985_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
16,2,985_5_939_551_550_552_619_617_595_49_595_596_50_596_441_591_45_591_589_43_589_594_48_594_593_595_617_619_552_550_551_5_985_985_,0_1_1_2_6_11_16_19_23_24_25_29_30_31_33_36_37_38_42_43_44_48_49_50_54_58_62_65_70_75_79_80_81_200_,100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
16,3,985_5_939_551_563_564_565_568_574_575_29_575_580_34_580_582_36_582_581_35_581_575_574_28_574_568_565_564_563_551_5_985_985_,0_1_1_2_5_7_9_11_14_18_19_20_25_26_27_32_33_34_39_40_41_45_49_50_51_54_56_58_60_63_64_65_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_
16,4,985_5_939_551_563_494_561_15_561_558_12_558_557_11_557_556_10_556_560_14_560_495_551_5_985_985_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_31_32_33_34_39_40_41_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
16,5,985_5_939_551_563_564_18_564_565_19_565_569_23_569_533_568_22_568_565_564_563_17_563_551_5_985_985_,0_1_1_2_5_7_8_9_11_12_13_18_19_20_21_23_24_25_27_29_31_32_33_36_37_38_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_
16,6,985_5_939_551_563_564_565_568_574_531_573_27_573_572_26_572_576_30_576_578_32_578_577_31_577_573_531_574_568_565_564_563_551_5_985_985_,0_1_1_2_5_7_9_11_14_17_18_19_20_24_25_26_30_31_32_37_38_39_43_44_45_49_50_53_56_58_60_62_65_66_67_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_
16,7,985_5_939_551_563_562_16_562_567_21_567_499_500_570_24_570_500_566_20_566_559_13_559_562_563_551_5_985_985_,0_1_1_2_5_9_10_11_13_14_15_17_21_22_23_24_25_27_28_29_32_33_34_38_42_45_46_47_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_0_
16,8,985_5_985_985_,0_1_2_200_,100_100_100_100_
16,9,985_5_985_985_,0_1_2_200_,100_100_100_100_
16,10,985_5_985_985_,0_1_2_200_,100_100_100_100_
17,1,985_5_551_549_547_1_547_548_552_6_552_435_554_8_554_625_555_9_555_556_496_495_551_5_985_985_,0_1_2_7_11_12_13_15_19_20_21_23_26_27_28_31_33_34_35_40_41_45_50_51_52_200_,100_100_80_80_80_80_60_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_
17,2,985_5_939_551_550_552_619_617_595_593_47_593_594_589_43_589_590_44_590_592_46_592_591_45_591_441_596_595_617_619_552_550_551_5_985_985_,0_1_1_2_6_11_16_19_23_27_28_29_33_37_38_39_43_44_45_50_51_52_57_58_59_62_64_68_72_75_80_85_89_90_91_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_
17,3,985_5_939_551_563_564_565_568_574_575_29_575_580_34_580_579_33_579_582_36_582_581_35_581_575_574_568_565_564_563_551_5_985_985_,0_1_1_2_5_7_9_11_14_18_19_20_25_26_27_31_32_33_38_39_40_45_46_47_51_55_58_60_62_64_67_68_69_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
17,4,985_5_939_551_563_494_561_15_561_558_12_558_557_11_557_556_10_556_496_553_7_553_550_551_5_985_985_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_28_30_31_32_35_39_40_41_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_
17,5,985_5_939_551_563_564_18_564_565_19_565_568_574_28_574_568_22_568_565_564_563_17_563_551_5_985_985_,0_1_1_2_5_7_8_9_11_12_13_15_18_19_20_23_24_25_27_29_31_32_33_36_37_38_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_
17,6,985_5_939_551_563_564_565_568_574_531_573_27_573_572_26_572_576_30_576_578_32_578_577_31_577_573_531_574_568_565_564_563_551_5_985_985_,0_1_1_2_5_7_9_11_14_17_18_19_20_24_25_26_30_31_32_37_38_39_43_44_45_49_50_53_56_58_60_62_65_66_67_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_
17,7,985_5_939_551_563_562_16_562_567_21_567_499_500_570_24_570_500_566_20_566_559_13_559_562_563_551_5_985_985_,0_1_1_2_5_9_10_11_13_14_15_17_21_22_23_24_25_27_28_29_32_33_34_38_42_45_46_47_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_0_
17,8,985_5_939_551_495_560_14_560_556_10_556_555_9_555_625_554_8_554_435_552_6_552_550_551_5_985_985_,0_1_1_2_7_8_9_10_14_15_16_21_22_23_25_28_29_30_33_35_36_37_42_46_47_48_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
