iteration,vehicle_id,path_space_seq,path_time_seq,path_state_seq
6,8,95_5_95_95_,0_1_2_100_,100_100_100_100_
6,9,95_5_95_95_,0_1_2_100_,100_100_100_100_
6,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
7,1,95_5_6_8_7_18_7_8_6_5_95_95_,0_1_5_7_10_12_14_17_19_23_24_100_,100_100_90_80_70_60_40_30_20_10_10_10_
7,2,95_5_4_5_95_95_,0_1_3_5_6_100_,100_100_90_80_80_80_
7,3,95_5_95_95_,0_1_2_100_,100_100_100_100_
7,4,95_5_95_95_,0_1_2_100_,100_100_100_100_
7,5,95_5_95_95_,0_1_2_100_,100_100_100_100_
7,6,95_5_95_95_,0_1_2_100_,100_100_100_100_
7,7,95_5_95_95_,0_1_2_100_,100_100_100_100_
7,8,95_5_95_95_,0_1_2_100_,100_100_100_100_
7,9,95_5_95_95_,0_1_2_100_,100_100_100_100_
7,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
8,1,95_5_6_8_7_18_7_8_6_5_95_95_,0_1_5_7_10_12_14_17_19_23_24_100_,100_100_90_80_70_60_40_30_20_10_10_10_
8,2,95_5_4_3_12_13_12_3_4_5_95_95_,0_1_3_7_11_14_17_21_25_27_28_100_,100_100_90_80_70_60_50_40_30_20_20_20_
8,3,95_5_95_95_,0_1_2_100_,100_100_100_100_
8,4,95_5_95_95_,0_1_2_100_,100_100_100_100_
8,5,95_5_95_95_,0_1_2_100_,100_100_100_100_
8,6,95_5_95_95_,0_1_2_100_,100_100_100_100_
8,7,95_5_95_95_,0_1_2_100_,100_100_100_100_
8,8,95_5_95_95_,0_1_2_100_,100_100_100_100_
8,9,95_5_95_95_,0_1_2_100_,100_100_100_100_
8,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
9,1,95_5_6_8_7_18_7_8_6_5_95_95_,0_1_5_7_10_12_14_17_19_23_24_100_,100_100_90_80_70_60_40_30_20_10_10_10_
9,2,95_5_4_5_9_10_16_10_9_5_95_95_,0_1_3_5_10_13_17_21_24_29_30_100_,100_100_90_80_70_60_50_30_20_10_10_10_
9,3,95_5_6_8_7_18_16_10_9_5_95_95_,0_1_5_7_10_12_15_19_22_27_28_100_,100_100_90_80_70_60_40_20_10_0_0_0_
9,4,95_5_9_10_16_18_7_8_6_5_95_95_,0_1_6_9_13_16_18_21_23_27_28_100_,100_100_90_80_70_50_30_20_10_0_0_0_
9,5,95_5_4_3_12_13_12_3_1_3_4_5_95_95_,0_1_3_7_11_14_17_21_25_29_33_35_36_100_,100_100_90_80_70_60_50_40_30_20_10_0_0_0_
9,6,95_5_95_95_,0_1_2_100_,100_100_100_100_
9,7,95_5_95_95_,0_1_2_100_,100_100_100_100_
9,8,95_5_95_95_,0_1_2_100_,100_100_100_100_
9,9,95_5_95_95_,0_1_2_100_,100_100_100_100_
9,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
10,1,95_5_95_95_,0_1_2_100_,100_100_100_100_
10,2,95_5_95_95_,0_1_2_100_,100_100_100_100_
10,3,95_5_36_6_8_16_17_16_10_9_5_95_95_,0_1_1_5_7_12_14_16_20_23_28_29_100_,100_100_100_100_90_80_60_40_20_10_0_0_0_
10,4,95_5_9_10_16_18_7_8_6_5_95_95_,0_1_6_9_13_16_18_21_23_27_28_100_,100_100_90_80_70_50_30_20_10_0_0_0_
10,5,95_5_4_3_12_13_12_3_1_3_4_5_95_95_,0_1_3_7_11_14_17_21_25_29_33_35_36_100_,100_100_90_80_70_60_50_40_30_20_10_0_0_0_
10,6,95_5_95_95_,0_1_2_100_,100_100_100_100_
10,7,95_5_95_95_,0_1_2_100_,100_100_100_100_
10,8,95_5_95_95_,0_1_2_100_,100_100_100_100_
10,9,95_5_95_95_,0_1_2_100_,100_100_100_100_
10,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
11,1,95_5_6_8_7_18_16_8_6_5_95_95_,0_1_5_7_10_12_15_20_22_26_27_100_,100_100_90_80_70_60_40_20_10_0_0_0_
11,2,95_5_35_4_11_14_15_22_15_10_9_5_95_95_,0_1_1_3_9_13_18_21_24_30_33_38_39_100_,100_100_100_100_90_80_70_50_30_20_10_0_0_0_
11,3,95_5_6_40_8_16_17_16_10_9_5_95_95_,0_1_5_5_7_12_14_16_20_23_28_29_100_,100_100_90_90_90_80_60_40_20_10_0_0_0_
11,4,95_5_9_10_11_14_11_4_5_95_95_,0_1_6_9_14_18_22_28_30_31_100_,100_100_90_80_70_60_50_40_30_30_30_
11,5,95_5_95_95_,0_1_2_100_,100_100_100_100_
11,6,95_5_95_95_,0_1_2_100_,100_100_100_100_
11,7,95_5_95_95_,0_1_2_100_,100_100_100_100_
11,8,95_5_95_95_,0_1_2_100_,100_100_100_100_
11,9,95_5_95_95_,0_1_2_100_,100_100_100_100_
11,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
12,1,95_5_4_3_12_13_12_3_1_3_4_5_95_95_,0_1_3_7_11_14_17_21_25_29_33_35_36_100_,100_100_90_80_70_60_50_40_30_20_10_0_0_0_
12,2,95_5_6_8_7_18_16_8_6_5_95_95_,0_1_5_7_10_12_15_20_22_26_27_100_,100_100_90_80_70_60_40_20_10_0_0_0_
12,3,95_5_9_10_15_19_15_10_9_5_95_95_,0_1_6_9_15_18_21_27_30_35_36_100_,100_100_90_80_70_50_30_20_10_0_0_0_
12,4,95_5_4_3_12_13_12_11_14_11_4_5_95_95_,0_1_3_7_11_14_17_23_27_31_37_39_40_100_,100_100_90_80_70_60_50_40_30_20_10_0_0_0_
12,5,95_5_9_10_16_18_7_8_6_5_95_95_,0_1_6_9_13_16_18_21_23_27_28_100_,100_100_90_80_70_50_30_20_10_0_0_0_
12,6,95_5_95_95_,0_1_2_100_,100_100_100_100_
12,7,95_5_95_95_,0_1_2_100_,100_100_100_100_
12,8,95_5_95_95_,0_1_2_100_,100_100_100_100_
12,9,95_5_95_95_,0_1_2_100_,100_100_100_100_
12,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
13,1,95_5_4_3_1_2_6_2_1_3_4_5_95_95_,0_1_3_7_11_17_22_27_33_37_41_43_44_100_,100_100_90_80_70_60_50_40_30_20_10_0_0_0_
13,2,95_5_6_8_16_17_16_8_43_6_5_95_95_,0_1_5_7_12_14_16_21_21_23_27_28_100_,100_100_90_80_70_50_30_10_10_10_0_0_0_
13,3,95_5_35_4_11_14_15_22_15_10_9_5_95_95_,0_1_1_3_9_13_18_21_24_30_33_38_39_100_,100_100_100_100_90_80_70_50_30_20_10_0_0_0_
13,4,95_5_4_11_10_11_12_13_12_3_4_5_95_95_,0_1_3_9_14_19_25_28_31_35_39_41_42_100_,100_100_90_80_70_60_50_40_30_20_10_0_0_0_
13,5,95_5_9_10_16_17_16_8_6_39_5_95_95_,0_1_6_9_13_15_17_22_24_24_28_29_100_,100_100_90_80_70_50_30_10_0_0_0_0_0_
13,6,95_5_95_95_,0_1_2_100_,100_100_100_100_
13,7,95_5_95_95_,0_1_2_100_,100_100_100_100_
13,8,95_5_95_95_,0_1_2_100_,100_100_100_100_
13,9,95_5_95_95_,0_1_2_100_,100_100_100_100_
13,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
14,1,95_5_37_9_10_15_19_15_14_11_4_33_5_95_95_,0_1_1_6_9_15_18_21_26_30_36_36_38_39_100_,100_100_100_100_90_80_60_40_20_10_0_0_0_0_0_
14,2,95_5_6_8_7_18_7_8_43_6_2_6_5_95_95_,0_1_5_7_10_12_14_17_17_19_24_29_33_34_100_,100_100_90_80_70_60_40_30_30_30_20_10_0_0_0_
14,3,95_5_6_8_16_73_17_19_15_10_9_5_95_95_,0_1_5_7_12_12_14_16_19_25_28_33_34_100_,100_100_90_80_70_70_70_50_30_20_10_0_0_0_
14,4,95_5_4_11_14_15_14_11_10_11_4_33_5_95_95_,0_1_3_9_13_18_23_27_32_37_43_43_45_46_100_,100_100_90_80_70_60_40_30_20_10_0_0_0_0_0_
14,5,95_5_4_3_12_13_12_3_1_3_4_5_95_95_,0_1_3_7_11_14_17_21_25_29_33_35_36_100_,100_100_90_80_70_60_50_40_30_20_10_0_0_0_
14,6,95_5_95_95_,0_1_2_100_,100_100_100_100_
14,7,95_5_95_95_,0_1_2_100_,100_100_100_100_
14,8,95_5_95_95_,0_1_2_100_,100_100_100_100_
14,9,95_5_95_95_,0_1_2_100_,100_100_100_100_
14,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
15,1,95_5_9_10_16_17_16_8_6_39_5_95_95_,0_1_6_9_13_15_17_22_24_24_28_29_100_,100_100_90_80_70_50_30_10_0_0_0_0_0_
15,2,95_5_9_10_16_18_7_8_6_5_95_95_,0_1_6_9_13_16_18_21_23_27_28_100_,100_100_90_80_70_50_30_20_10_0_0_0_
15,3,95_5_6_8_7_18_16_10_9_5_95_95_,0_1_5_7_10_12_15_19_22_27_28_100_,100_100_90_80_70_60_40_20_10_0_0_0_
15,4,95_5_36_6_40_8_16_17_19_15_10_11_4_33_5_95_95_,0_1_1_5_5_7_12_14_16_19_25_30_36_36_38_39_100_,100_100_100_100_100_100_90_70_50_30_20_10_0_0_0_0_0_
15,5,95_5_4_3_1_2_6_2_1_3_4_5_95_95_,0_1_3_7_11_17_22_27_33_37_41_43_44_100_,100_100_90_80_70_60_50_40_30_20_10_0_0_0_
15,6,95_5_35_4_11_14_11_12_13_12_11_10_9_5_95_95_,0_1_1_3_9_13_17_23_26_29_35_40_43_48_49_100_,100_100_100_100_90_80_70_60_50_40_30_20_10_0_0_0_
15,7,95_5_9_49_10_15_22_15_14_11_4_33_5_95_95_,0_1_6_6_9_15_18_21_26_30_36_36_38_39_100_,100_100_90_90_90_80_60_40_20_10_0_0_0_0_0_
15,8,95_5_95_95_,0_1_2_100_,100_100_100_100_
15,9,95_5_95_95_,0_1_2_100_,100_100_100_100_
15,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
16,1,95_5_37_9_10_15_19_17_16_8_43_6_39_5_95_95_,0_1_1_6_9_15_18_20_22_27_27_29_29_33_34_100_,100_100_100_100_90_80_60_40_20_0_0_0_0_0_0_0_
16,2,95_5_6_8_7_18_20_18_78_7_8_43_6_5_95_95_,0_1_5_7_10_12_16_20_20_22_25_25_27_31_32_100_,100_100_90_80_70_60_40_20_20_20_10_10_10_0_0_0_
16,3,95_5_35_4_3_12_13_24_21_22_15_10_50_9_5_95_95_,0_1_1_3_7_11_14_18_21_23_26_32_32_35_40_41_100_,100_100_100_100_90_80_70_60_60_40_20_10_10_10_0_0_0_
16,4,95_5_36_6_40_8_16_17_19_17_16_71_8_6_39_5_95_95_,0_1_1_5_5_7_12_14_16_18_20_20_25_27_27_31_32_100_,100_100_100_100_100_100_90_70_50_30_10_10_10_0_0_0_0_0_
16,5,95_5_4_3_1_2_6_2_1_3_4_5_95_95_,0_1_3_7_11_17_22_27_33_37_41_43_44_100_,100_100_90_80_70_60_50_40_30_20_10_0_0_0_
16,6,95_5_95_95_,0_1_2_100_,100_100_100_100_
16,7,95_5_6_8_7_18_16_10_11_4_33_5_95_95_,0_1_5_7_10_12_15_19_24_30_30_32_33_100_,100_100_90_80_70_60_40_20_10_0_0_0_0_0_
16,8,95_5_35_4_11_14_15_22_21_22_91_15_10_50_9_47_5_95_95_,0_1_1_3_9_13_18_21_23_25_25_28_34_34_37_37_42_43_100_,100_100_100_100_90_80_70_50_30_10_10_10_0_0_0_0_0_0_0_
16,9,95_5_95_95_,0_1_2_100_,100_100_100_100_
16,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
17,1,95_5_9_10_17_19_17_10_9_47_5_95_95_,0_1_6_9_17_19_21_29_32_32_37_38_100_,100_100_90_80_70_50_30_10_0_0_0_0_0_
17,2,95_5_9_10_16_18_7_8_6_5_95_95_,0_1_6_9_13_16_18_21_23_27_28_100_,100_100_90_80_70_50_30_20_10_0_0_0_
17,3,95_5_35_4_3_12_13_12_11_14_11_12_3_4_33_5_95_95_,0_1_1_3_7_11_14_17_23_27_31_37_41_45_45_47_48_100_,100_100_100_100_90_80_70_60_50_40_30_20_10_0_0_0_0_0_
17,4,95_5_36_6_40_8_16_17_19_20_18_78_7_8_43_6_39_5_95_95_,0_1_1_5_5_7_12_14_16_20_24_24_26_29_29_31_31_35_36_100_,100_100_100_100_100_100_90_70_50_30_10_10_10_0_0_0_0_0_0_0_
17,5,95_5_6_2_1_3_12_3_1_2_6_5_95_95_,0_1_5_10_16_20_24_28_32_38_43_47_48_100_,100_100_90_80_70_60_50_40_30_20_10_0_0_0_
17,6,95_5_9_49_10_15_19_17_10_9_5_95_95_,0_1_6_6_9_15_18_20_28_31_36_37_100_,100_100_90_90_90_80_60_40_20_10_0_0_0_
17,7,95_5_36_6_40_8_7_18_20_22_23_14_11_4_33_5_95_95_,0_1_1_5_5_7_10_12_16_21_25_29_33_39_39_41_42_100_,100_100_100_100_100_100_90_80_60_40_20_20_10_0_0_0_0_0_
17,8,95_5_4_11_10_11_12_13_12_3_4_5_95_95_,0_1_3_9_14_19_25_28_31_35_39_41_42_100_,100_100_90_80_70_60_50_40_30_20_10_0_0_0_
17,9,95_5_95_95_,0_1_2_100_,100_100_100_100_
17,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
18,1,95_5_36_6_8_16_18_16_10_9_5_95_95_,0_1_1_5_7_12_15_18_22_25_30_31_100_,100_100_100_100_90_80_60_40_20_10_0_0_0_
18,2,95_5_35_4_11_14_15_22_21_22_91_15_10_50_9_47_5_95_95_,0_1_1_3_9_13_18_21_23_25_25_28_34_34_37_37_42_43_100_,100_100_100_100_90_80_70_50_30_10_10_10_0_0_0_0_0_0_0_
18,3,95_5_37_9_49_10_15_22_21_24_13_12_11_4_33_5_95_95_,0_1_1_6_6_9_15_18_20_23_27_30_36_42_42_44_45_100_,100_100_100_100_100_100_90_70_50_30_30_20_10_0_0_0_0_0_
18,4,95_5_36_6_40_8_16_17_19_20_18_78_7_8_43_6_39_5_95_95_,0_1_1_5_5_7_12_14_16_20_24_24_26_29_29_31_31_35_36_100_,100_100_100_100_100_100_90_70_50_30_10_10_10_0_0_0_0_0_0_0_
18,5,95_5_6_8_6_2_1_3_1_2_6_5_95_95_,0_1_5_7_9_14_20_24_28_34_39_43_44_100_,100_100_90_80_70_60_50_40_30_20_10_0_0_0_
18,6,95_5_37_9_10_15_19_17_16_8_43_6_39_5_95_95_,0_1_1_6_9_15_18_20_22_27_27_29_29_33_34_100_,100_100_100_100_90_80_60_40_20_0_0_0_0_0_0_0_
18,7,95_5_36_6_40_8_7_18_20_19_15_10_50_9_5_95_95_,0_1_1_5_5_7_10_12_16_20_23_29_29_32_37_38_100_,100_100_100_100_100_100_90_80_60_40_20_10_10_10_0_0_0_
18,8,95_5_4_11_10_16_18_7_8_6_39_5_95_95_,0_1_3_9_14_18_21_23_26_28_28_32_33_100_,100_100_90_80_70_60_40_20_10_0_0_0_0_0_
18,9,95_5_95_95_,0_1_2_100_,100_100_100_100_
18,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
19,1,95_5_35_4_3_12_13_24_21_22_23_14_11_4_33_5_95_95_,0_1_1_3_7_11_14_18_21_23_27_31_35_41_41_43_44_100_,100_100_100_100_90_80_70_60_60_40_20_20_10_0_0_0_0_0_
19,2,95_5_4_11_14_15_14_11_12_3_4_33_5_95_95_,0_1_3_9_13_18_23_27_33_37_41_41_43_44_100_,100_100_90_80_70_60_40_30_20_10_0_0_0_0_0_
19,3,95_5_35_4_3_12_13_24_21_22_15_10_9_47_5_95_95_,0_1_1_3_7_11_14_18_21_23_26_32_35_35_40_41_100_,100_100_100_100_90_80_70_60_60_40_20_10_0_0_0_0_0_
19,4,95_5_37_9_49_10_15_22_21_24_13_12_3_4_33_5_95_95_,0_1_1_6_6_9_15_18_20_23_27_30_34_38_38_40_41_100_,100_100_100_100_100_100_90_70_50_30_30_20_10_0_0_0_0_0_
19,5,95_5_6_2_1_3_12_11_10_11_4_5_95_95_,0_1_5_10_16_20_24_30_35_40_46_48_49_100_,100_100_90_80_70_60_50_40_30_20_10_0_0_0_
19,6,95_5_95_95_,0_1_2_100_,100_100_100_100_
19,7,95_5_95_95_,0_1_2_100_,100_100_100_100_
19,8,95_5_36_6_8_7_18_20_18_7_8_43_6_39_5_95_95_,0_1_1_5_7_10_12_16_20_22_25_25_27_27_31_32_100_,100_100_100_100_90_80_70_50_30_10_0_0_0_0_0_0_0_
19,9,95_5_9_10_16_17_16_8_43_6_5_95_95_,0_1_6_9_13_15_17_22_22_24_28_29_100_,100_100_90_80_70_50_30_10_10_10_0_0_0_
19,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
20,1,95_5_36_6_40_8_16_17_19_17_10_50_9_5_95_95_,0_1_1_5_5_7_12_14_16_18_26_26_29_34_35_100_,100_100_100_100_100_100_90_70_50_30_10_10_10_0_0_0_
20,2,95_5_35_4_11_14_15_19_15_14_11_55_4_33_5_95_95_,0_1_1_3_9_13_18_21_24_29_33_33_39_39_41_42_100_,100_100_100_100_90_80_70_50_30_10_0_0_0_0_0_0_0_
20,3,95_5_36_6_8_16_18_16_10_9_5_95_95_,0_1_1_5_7_12_15_18_22_25_30_31_100_,100_100_100_100_90_80_60_40_20_10_0_0_0_
20,4,95_5_4_3_1_2_6_2_1_3_4_5_95_95_,0_1_3_7_11_17_22_27_33_37_41_43_44_100_,100_100_90_80_70_60_50_40_30_20_10_0_0_0_
20,5,95_5_4_11_10_11_12_3_1_2_6_5_95_95_,0_1_3_9_14_19_25_29_33_39_44_48_49_100_,100_100_90_80_70_60_50_40_30_20_10_0_0_0_
20,6,95_5_37_9_49_10_15_22_21_24_13_12_11_4_33_5_95_95_,0_1_1_6_6_9_15_18_20_23_27_30_36_42_42_44_45_100_,100_100_100_100_100_100_90_70_50_30_30_20_10_0_0_0_0_0_
20,7,95_5_35_4_3_12_13_24_21_22_15_10_9_47_5_95_95_,0_1_1_3_7_11_14_18_21_23_26_32_35_35_40_41_100_,100_100_100_100_90_80_70_60_60_40_20_10_0_0_0_0_0_
20,8,95_5_36_6_40_8_7_18_20_22_20_18_78_7_41_8_43_6_39_5_95_95_,0_1_1_5_5_7_10_12_16_21_26_30_30_32_32_35_35_37_37_41_42_100_,100_100_100_100_100_100_90_80_60_40_20_0_0_0_0_0_0_0_0_0_0_0_
20,9,95_5_9_10_16_18_16_8_6_39_5_95_95_,0_1_6_9_13_16_19_24_26_26_30_31_100_,100_100_90_80_70_50_30_10_0_0_0_0_0_
20,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
21,1,95_5_36_6_40_8_16_17_19_20_18_78_7_8_43_6_39_5_95_95_,0_1_1_5_5_7_12_14_16_20_24_24_26_29_29_31_31_35_36_100_,100_100_100_100_100_100_90_70_50_30_10_10_10_0_0_0_0_0_0_0_
21,2,95_5_35_4_11_14_15_19_17_16_71_8_6_39_5_95_95_,0_1_1_3_9_13_18_21_23_25_25_30_32_32_36_37_100_,100_100_100_100_90_80_70_50_30_10_10_10_0_0_0_0_0_
21,3,95_5_9_49_10_15_19_15_14_11_4_33_5_95_95_,0_1_6_6_9_15_18_21_26_30_36_36_38_39_100_,100_100_90_90_90_80_60_40_20_10_0_0_0_0_0_
21,4,95_5_95_95_,0_1_2_100_,100_100_100_100_
21,5,95_5_6_2_1_3_1_2_6_5_95_95_,0_1_5_10_16_20_24_30_35_39_40_100_,100_100_90_80_70_60_50_40_30_20_20_20_
21,6,95_5_35_4_11_10_11_12_11_14_23_14_11_4_5_95_95_,0_1_1_3_9_14_19_25_31_35_39_43_47_53_55_56_100_,100_100_100_100_90_80_70_60_50_40_30_30_20_10_0_0_0_
21,7,95_5_37_9_49_10_15_22_21_24_13_12_3_4_33_5_95_95_,0_1_1_6_6_9_15_18_20_23_27_30_34_38_38_40_41_100_,100_100_100_100_100_100_90_70_50_30_30_20_10_0_0_0_0_0_
21,8,95_5_36_6_8_7_18_20_19_15_10_50_9_47_5_95_95_,0_1_1_5_7_10_12_16_20_23_29_29_32_32_37_38_100_,100_100_100_100_90_80_70_50_30_10_0_0_0_0_0_0_0_
21,9,95_5_95_95_,0_1_2_100_,100_100_100_100_
21,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
22,1,95_5_35_4_3_12_13_24_21_22_20_18_78_7_41_8_43_6_39_5_95_95_,0_1_1_3_7_11_14_18_21_23_28_32_32_34_34_37_37_39_39_43_44_100_,100_100_100_100_90_80_70_60_60_40_20_0_0_0_0_0_0_0_0_0_0_0_
22,2,95_5_9_10_16_18_7_8_9_5_95_95_,0_1_6_9_13_16_18_21_31_36_37_100_,100_100_90_80_70_50_30_20_10_0_0_0_
22,3,95_5_36_6_40_8_16_17_19_17_10_9_47_5_95_95_,0_1_1_5_5_7_12_14_16_18_26_29_29_34_35_100_,100_100_100_100_100_100_90_70_50_30_10_0_0_0_0_0_
22,4,95_5_9_10_16_17_16_8_6_39_5_95_95_,0_1_6_9_13_15_17_22_24_24_28_29_100_,100_100_90_80_70_50_30_10_0_0_0_0_0_
22,5,95_5_6_2_1_3_1_2_6_5_95_95_,0_1_5_10_16_20_24_30_35_39_40_100_,100_100_90_80_70_60_50_40_30_20_20_20_
22,6,95_5_35_4_11_10_11_12_11_14_23_14_11_4_5_95_95_,0_1_1_3_9_14_19_25_31_35_39_43_47_53_55_56_100_,100_100_100_100_90_80_70_60_50_40_30_30_20_10_0_0_0_
22,7,95_5_37_9_49_10_15_22_21_24_13_12_3_4_33_5_95_95_,0_1_1_6_6_9_15_18_20_23_27_30_34_38_38_40_41_100_,100_100_100_100_100_100_90_70_50_30_30_20_10_0_0_0_0_0_
22,8,95_5_36_6_40_8_7_18_20_19_17_76_16_10_50_9_47_5_95_95_,0_1_1_5_5_7_10_12_16_20_22_22_24_28_28_31_31_36_37_100_,100_100_100_100_100_100_90_80_60_40_20_20_20_0_0_0_0_0_0_0_
22,9,95_5_35_4_11_14_15_19_20_18_78_7_8_43_6_39_5_95_95_,0_1_1_3_9_13_18_21_25_29_29_31_34_34_36_36_40_41_100_,100_100_100_100_90_80_70_50_30_10_10_10_0_0_0_0_0_0_0_
22,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
23,1,95_5_4_3_12_13_24_21_22_15_10_50_9_47_5_95_95_,0_1_3_7_11_14_18_21_23_26_32_32_35_35_40_41_100_,100_100_90_80_70_60_50_50_30_10_0_0_0_0_0_0_0_
23,2,95_5_36_6_8_16_18_16_8_9_5_95_95_,0_1_1_5_7_12_15_18_23_33_38_39_100_,100_100_100_100_90_80_60_40_20_10_0_0_0_
23,3,95_5_36_6_40_8_7_18_20_22_15_10_9_47_5_95_95_,0_1_1_5_5_7_10_12_16_21_24_30_33_33_38_39_100_,100_100_100_100_100_100_90_80_60_40_20_10_0_0_0_0_0_
23,4,95_5_9_10_17_19_15_14_11_55_4_33_5_95_95_,0_1_6_9_17_19_22_27_31_31_37_37_39_40_100_,100_100_90_80_70_50_30_10_0_0_0_0_0_0_0_
23,5,95_5_6_8_6_2_1_3_1_2_6_5_95_95_,0_1_5_7_9_14_20_24_28_34_39_43_44_100_,100_100_90_80_70_60_50_40_30_20_10_0_0_0_
23,6,95_5_4_11_12_11_10_17_10_11_4_33_5_95_95_,0_1_3_9_15_21_26_34_42_47_53_53_55_56_100_,100_100_90_80_70_60_50_40_20_10_0_0_0_0_0_
23,7,95_5_37_9_49_10_15_22_21_24_13_12_3_4_33_5_95_95_,0_1_1_6_6_9_15_18_20_23_27_30_34_38_38_40_41_100_,100_100_100_100_100_100_90_70_50_30_30_20_10_0_0_0_0_0_
23,8,95_5_35_4_3_12_13_24_21_20_19_17_76_16_71_8_43_6_39_5_95_95_,0_1_1_3_7_11_14_18_21_27_31_33_33_35_35_40_40_42_42_46_47_100_,100_100_100_100_90_80_70_60_60_40_20_0_0_0_0_0_0_0_0_0_0_0_
23,9,95_5_35_4_11_14_15_19_20_18_78_7_8_43_6_39_5_95_95_,0_1_1_3_9_13_18_21_25_29_29_31_34_34_36_36_40_41_100_,100_100_100_100_90_80_70_50_30_10_10_10_0_0_0_0_0_0_0_
23,10,95_5_95_95_,0_1_2_100_,100_100_100_100_
