iteration,vehicle_id,path_space_seq,path_time_seq,path_state_seq
18,4,955_5_551_5_955_955_,0_1_2_3_4_200_,100_100_80_80_80_80_
19,1,955_5_939_551_550_552_619_617_612_440_613_608_592_46_592_587_41_587_588_42_588_586_40_586_585_401_590_44_590_589_594_593_595_617_619_552_550_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_36_37_38_42_43_44_48_49_50_54_55_56_61_63_66_67_68_72_76_80_84_88_91_96_101_105_106_107_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_
19,2,955_5_939_551_550_552_619_617_595_593_47_593_594_48_594_589_43_589_591_45_591_613_440_439_614_554_8_554_435_552_550_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_34_35_39_40_41_45_46_47_51_52_55_59_64_65_66_69_71_76_80_81_82_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_20_20_0_0_0_0_0_0_0_0_
19,3,955_5_939_551_550_553_7_553_552_6_552_548_547_1_547_549_3_549_550_4_550_551_5_955_955_,0_1_1_2_6_9_10_11_14_15_16_20_22_23_24_28_29_30_32_33_34_38_39_40_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
19,4,955_5_551_550_553_7_553_552_6_552_435_554_8_554_622_540_583_37_583_540_438_437_436_496_495_551_5_955_955_,0_1_2_6_9_10_11_14_15_16_18_21_22_23_29_32_33_34_35_36_38_44_48_49_53_58_59_60_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
20,1,955_5_939_551_550_552_619_617_612_440_613_608_592_46_592_587_41_587_585_39_585_586_40_586_588_42_588_397_398_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_36_37_38_42_43_44_48_49_50_55_56_57_61_62_63_67_70_71_77_81_84_90_94_95_99_104_105_106_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
20,2,955_5_939_551_550_552_619_617_595_593_47_593_594_48_594_589_590_44_590_589_43_589_591_45_591_441_596_595_617_619_552_550_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_34_35_39_43_44_45_49_50_51_55_56_57_60_62_66_70_73_78_83_87_88_89_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_
20,3,955_5_939_551_550_548_2_548_547_1_547_549_3_549_550_4_550_551_5_955_955_,0_1_1_2_6_10_11_12_14_15_16_20_21_22_24_25_26_30_31_32_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_
20,4,955_5_551_550_553_7_553_552_6_552_435_554_8_554_622_540_583_37_583_540_438_437_436_496_495_551_5_955_955_,0_1_2_6_9_10_11_14_15_16_18_21_22_23_29_32_33_34_35_36_38_44_48_49_53_58_59_60_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
21,1,955_5_939_551_550_552_619_617_612_440_613_608_592_46_592_587_41_587_588_42_588_586_40_586_584_38_584_605_604_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_36_37_38_42_43_44_48_49_50_54_55_56_63_64_65_73_77_80_86_90_93_99_103_104_108_113_114_115_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
21,2,955_5_939_551_550_552_619_617_595_593_47_593_594_48_594_589_590_44_590_589_43_589_591_45_591_441_596_595_617_619_552_550_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_34_35_39_43_44_45_49_50_51_55_56_57_60_62_66_70_73_78_83_87_88_89_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_
21,3,955_5_939_551_550_548_2_548_547_1_547_549_3_549_550_4_550_551_5_955_955_,0_1_1_2_6_10_11_12_14_15_16_20_21_22_24_25_26_30_31_32_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_
21,4,955_5_551_550_553_7_553_552_6_552_435_554_8_554_622_540_583_37_583_540_438_437_436_496_495_551_5_955_955_,0_1_2_6_9_10_11_14_15_16_18_21_22_23_29_32_33_34_35_36_38_44_48_49_53_58_59_60_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
22,1,955_5_939_551_550_552_619_617_612_440_613_608_592_46_592_587_41_587_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_36_37_38_42_43_44_48_49_50_55_56_57_64_65_66_74_78_81_87_91_94_100_104_105_109_114_115_116_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
22,2,955_5_939_551_550_552_619_617_595_593_594_589_590_44_590_401_585_39_585_586_40_586_584_38_584_588_42_588_397_398_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_31_35_39_40_41_44_46_47_48_53_54_55_62_63_64_71_72_73_77_80_81_87_91_94_100_104_105_109_114_115_116_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
22,3,955_5_939_551_550_548_2_548_547_1_547_549_3_549_550_4_550_551_5_955_955_,0_1_1_2_6_10_11_12_14_15_16_20_21_22_24_25_26_30_31_32_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_
22,4,955_5_939_551_550_552_619_617_595_593_47_593_594_48_594_589_43_589_591_45_591_613_440_439_438_540_583_37_583_540_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_34_35_39_40_41_45_46_47_51_52_55_58_60_61_62_63_64_66_72_76_77_81_86_87_88_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
23,1,955_5_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_550_551_5_955_955_,0_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_33_34_38_42_43_44_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
23,2,955_5_939_551_550_552_619_617_612_440_613_608_592_46_592_587_41_587_588_42_588_586_40_586_585_39_585_401_590_589_594_593_595_617_619_552_550_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_36_37_38_42_43_44_48_49_50_54_55_56_61_62_63_65_68_72_76_80_84_88_91_96_101_105_106_107_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
23,3,955_5_551_549_547_1_547_549_3_549_550_4_550_551_5_955_955_,0_1_2_7_11_12_13_17_18_19_21_22_23_27_28_29_200_,100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_
23,4,955_5_939_551_550_553_552_619_617_595_593_47_593_594_48_594_589_590_44_590_589_591_45_591_613_440_439_438_540_583_37_583_540_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_9_12_17_20_24_28_29_30_34_35_36_40_44_45_46_50_54_55_56_60_61_64_67_69_70_71_72_73_75_81_85_86_90_95_96_97_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_20_20_20_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
24,1,955_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_547_1_547_549_551_5_955_955_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_33_34_36_37_38_42_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_20_20_20_0_0_0_0_0_0_
24,2,955_5_939_551_550_552_619_617_612_440_613_608_592_46_592_587_41_587_588_42_588_586_40_586_584_38_584_605_604_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_36_37_38_42_43_44_48_49_50_54_55_56_63_64_65_73_77_80_86_90_93_99_103_104_108_113_114_115_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
24,3,955_5_939_551_550_552_619_617_595_593_594_589_43_589_590_44_590_401_585_39_585_586_584_38_584_588_42_588_397_398_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_31_35_36_37_41_42_43_46_48_49_50_55_62_63_64_71_72_73_77_80_81_87_91_94_100_104_105_109_114_115_116_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
24,4,955_5_939_551_550_552_619_617_595_593_47_593_594_48_594_589_43_589_591_45_591_613_440_439_438_540_583_37_583_540_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_34_35_39_40_41_45_46_47_51_52_55_58_60_61_62_63_64_66_72_76_77_81_86_87_88_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
25,1,955_5_551_549_3_549_547_1_547_548_2_548_550_4_550_551_5_955_955_,0_1_2_7_8_9_13_14_15_17_18_19_23_24_25_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
25,2,955_5_551_550_553_7_553_552_6_552_435_554_8_554_435_552_550_4_550_551_5_955_955_,0_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_33_34_35_39_40_41_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_
25,3,955_5_939_551_550_552_435_554_8_554_614_612_596_594_48_594_589_590_44_590_401_585_39_585_587_41_587_592_608_613_440_612_617_619_552_550_551_5_955_955_,0_1_1_2_6_11_13_16_17_18_23_26_30_34_35_36_40_44_45_46_49_51_52_53_57_58_59_63_67_71_72_76_80_83_88_93_97_98_99_200_,100_100_100_100_100_100_100_100_100_80_80_80_80_80_80_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
25,4,955_5_939_551_495_496_436_437_438_540_583_37_583_540_438_439_440_613_591_45_591_589_43_589_594_48_594_593_47_593_595_617_619_552_550_551_5_955_955_,0_1_1_2_7_11_12_16_22_24_25_26_27_28_30_33_36_37_41_42_43_47_48_49_53_54_55_59_60_61_65_69_72_77_82_86_87_88_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_
26,1,955_5_939_551_550_552_619_617_612_440_613_608_592_46_592_590_44_590_401_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_36_37_38_43_44_45_48_50_51_52_57_58_59_66_67_68_76_80_83_89_93_96_102_106_107_111_116_117_118_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
26,2,955_5_939_551_549_3_549_547_1_547_548_2_548_552_6_552_553_7_553_550_551_5_955_955_,0_1_1_2_7_8_9_13_14_15_17_18_19_23_24_25_28_29_30_33_37_38_39_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
26,3,955_5_551_549_3_549_547_1_547_548_2_548_550_4_550_551_5_955_955_,0_1_2_7_8_9_13_14_15_17_18_19_23_24_25_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
26,4,955_5_939_551_495_496_436_437_438_540_583_37_583_540_438_439_440_613_591_45_591_592_587_41_587_588_42_588_587_592_46_592_608_613_440_612_617_619_552_550_551_5_955_955_,0_1_1_2_7_11_12_16_22_24_25_26_27_28_30_33_36_37_41_42_43_48_52_53_54_58_59_60_64_68_69_70_74_78_79_83_87_90_95_100_104_105_106_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_80_80_80_80_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_
27,1,955_5_939_551_550_552_619_617_595_593_47_593_594_589_590_44_590_589_43_589_594_48_594_596_612_614_554_8_554_435_552_550_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_37_41_42_43_47_48_49_53_54_55_59_63_66_71_72_73_76_78_83_87_88_89_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_20_0_0_0_0_0_0_0_0_
27,2,955_5_939_551_550_552_435_554_8_554_614_612_440_613_608_592_587_41_587_588_42_588_584_38_584_586_40_586_588_397_398_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_13_16_17_18_23_26_30_31_35_39_43_44_45_49_50_51_58_59_60_67_68_69_73_77_80_81_87_91_94_100_104_105_109_114_115_116_200_,100_100_100_100_100_100_100_100_100_80_80_80_80_80_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
27,3,955_5_551_549_3_549_550_4_550_553_7_553_552_6_552_550_551_5_955_955_,0_1_2_7_8_9_11_12_13_16_17_18_21_22_23_28_32_33_34_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
27,4,955_5_939_551_550_552_619_617_612_440_613_591_45_591_589_590_44_590_401_585_39_585_587_592_46_592_608_613_440_439_438_540_583_37_583_540_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_33_34_38_42_43_44_47_49_50_51_55_59_60_61_65_69_70_73_76_78_79_80_81_82_84_90_94_95_99_104_105_106_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_60_40_40_40_40_20_20_20_20_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
28,1,955_5_939_551_550_548_2_548_547_1_547_621_620_598_599_432_595_593_47_593_594_589_43_589_594_48_594_593_595_617_619_552_550_551_5_955_955_,0_1_1_2_6_10_11_12_14_15_16_18_20_23_27_29_31_35_36_37_41_45_46_47_51_52_53_57_61_65_68_73_78_82_83_84_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
28,2,955_5_939_551_550_552_435_554_8_554_614_612_440_613_608_592_46_592_587_588_42_588_584_38_584_586_40_586_588_397_398_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_13_16_17_18_23_26_30_31_35_39_40_41_45_49_50_51_58_59_60_67_68_69_73_77_80_81_87_91_94_100_104_105_109_114_115_116_200_,100_100_100_100_100_100_100_100_100_80_80_80_80_80_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
28,3,955_5_551_549_3_549_550_4_550_553_7_553_552_6_552_550_551_5_955_955_,0_1_2_7_8_9_11_12_13_16_17_18_21_22_23_28_32_33_34_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
28,4,955_5_939_551_550_552_619_617_595_593_47_593_594_589_590_44_590_401_585_39_585_587_41_587_592_608_613_440_439_438_540_583_37_583_540_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_37_41_42_43_46_48_49_50_54_55_56_60_64_68_69_72_75_77_78_79_80_81_83_89_93_94_98_103_104_105_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_80_60_60_60_60_40_40_40_20_20_20_20_20_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
29,1,955_5_939_551_550_548_2_548_618_616_599_432_595_593_47_593_594_48_594_589_43_589_591_45_591_441_596_595_617_619_552_550_551_5_955_955_,0_1_1_2_6_10_11_12_15_18_22_24_26_30_31_32_36_37_38_42_43_44_48_49_50_53_55_59_63_66_71_76_80_81_82_200_,100_100_100_100_100_100_100_80_80_80_80_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_
