iteration,vehicle_id,path_space_seq,path_time_seq,path_state_seq
8,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
8,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
8,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
9,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
9,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
9,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
10,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
10,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
10,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
11,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
11,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
11,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
12,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
12,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
12,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
13,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
13,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
13,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
14,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
14,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
14,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
15,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
15,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
15,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
16,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
16,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
16,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
17,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
17,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
17,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
18,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
18,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
18,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
19,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
19,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
19,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
20,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
20,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
20,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
21,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
21,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
21,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
22,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
22,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
22,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
23,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
23,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
23,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
24,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
24,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
24,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
25,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
25,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
25,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
26,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
26,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
26,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
27,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
27,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
27,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
28,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
28,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
28,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
29,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
29,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
29,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
30,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
30,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
30,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
31,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
31,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
31,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
32,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
32,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
32,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
33,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
33,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
33,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
34,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
34,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
34,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
35,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
35,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
35,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
36,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
36,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
36,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
37,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
37,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
37,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
38,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
38,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
38,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
39,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
39,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
39,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
40,1,14_5_6_3_1_5_14_14_,0_1_2_3_5_6_7_30_,50_50_20_20_10_10_10_10_
40,2,14_5_13_6_4_2_4_9_2_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_20_20_20_0_0_0_
40,3,14_5_13_6_3_4_3_11_1_5_14_14_,0_1_1_2_3_5_7_7_9_10_11_30_,50_50_50_50_50_30_0_0_0_0_0_0_
