iteration,vehicle_id,path_space_seq,path_time_seq,path_state_seq
15,2,943_5_939_551_549_3_549_550_4_550_553_7_553_552_6_552_548_2_548_550_551_5_943_943_,0_1_1_2_7_8_9_11_12_13_16_17_18_21_22_23_27_28_29_33_37_38_39_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
16,1,943_5_551_549_547_1_547_548_552_6_552_435_554_8_554_435_552_553_7_553_550_551_5_943_943_,0_1_2_7_11_12_13_15_19_20_21_23_26_27_28_31_33_36_37_38_41_45_46_47_200_,100_100_80_80_80_80_60_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
16,2,943_5_943_943_,0_1_2_200_,100_100_100_100_
17,1,943_5_939_551_549_3_549_550_4_550_552_6_552_435_554_8_554_435_552_553_7_553_550_551_5_943_943_,0_1_1_2_7_8_9_11_12_13_18_19_20_22_25_26_27_30_32_35_36_37_40_44_45_46_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
17,2,943_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
18,1,943_5_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_550_551_5_943_943_,0_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_33_34_38_42_43_44_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
18,2,943_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
19,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_3_549_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_40_41_42_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_20_20_20_0_0_0_0_0_
19,2,943_5_943_943_,0_1_2_200_,100_100_100_100_
20,1,943_5_939_551_550_4_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_550_551_5_943_943_,0_1_1_2_6_7_8_11_12_13_16_17_18_20_23_24_25_28_30_34_35_36_40_44_45_46_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
20,2,943_5_551_549_547_1_547_549_3_549_550_4_550_551_5_943_943_,0_1_2_7_11_12_13_17_18_19_21_22_23_27_28_29_200_,100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_
21,1,943_5_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_550_551_5_943_943_,0_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_33_34_38_42_43_44_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
21,2,943_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
22,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_3_549_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_40_41_42_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_20_20_20_0_0_0_0_0_
22,2,943_5_943_943_,0_1_2_200_,100_100_100_100_
23,1,943_5_939_551_550_4_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_550_551_5_943_943_,0_1_1_2_6_7_8_11_12_13_16_17_18_20_23_24_25_28_30_34_35_36_40_44_45_46_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
23,2,943_5_551_549_547_1_547_549_3_549_550_4_550_551_5_943_943_,0_1_2_7_11_12_13_17_18_19_21_22_23_27_28_29_200_,100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_
24,1,943_5_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_550_551_5_943_943_,0_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_33_34_38_42_43_44_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
24,2,943_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
25,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_550_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_33_37_38_39_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_40_40_
25,2,943_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
26,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_3_549_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_40_41_42_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_20_20_20_0_0_0_0_0_
26,2,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_3_549_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_40_41_42_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_20_20_20_0_0_0_0_0_
27,1,943_5_943_943_,0_1_2_200_,100_100_100_100_
27,2,943_5_943_943_,0_1_2_200_,100_100_100_100_
28,1,943_5_939_551_549_3_549_550_4_550_553_7_553_552_435_554_8_554_435_552_6_552_550_551_5_943_943_,0_1_1_2_7_8_9_11_12_13_16_17_18_21_23_26_27_28_31_33_34_35_40_44_45_46_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
28,2,943_5_939_551_549_547_1_547_548_2_548_552_435_554_8_554_435_552_6_552_553_7_553_550_551_5_943_943_,0_1_1_2_7_11_12_13_15_16_17_21_23_26_27_28_31_33_34_35_38_39_40_43_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_
29,1,943_5_943_943_,0_1_2_200_,100_100_100_100_
29,2,943_5_551_549_547_1_547_548_2_548_552_435_554_8_554_435_552_6_552_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_21_23_26_27_28_31_33_34_35_40_44_45_46_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
30,1,943_5_939_551_549_3_549_550_4_550_553_7_553_552_6_552_435_554_8_554_435_552_550_551_5_943_943_,0_1_1_2_7_8_9_11_12_13_16_17_18_21_22_23_25_28_29_30_33_35_40_44_45_46_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_
30,2,943_5_943_943_,0_1_2_200_,100_100_100_100_
31,1,943_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
31,2,943_5_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_551_5_943_943_,0_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_40_45_46_47_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_20_0_0_0_0_0_0_
32,1,943_5_939_551_549_3_549_547_1_547_548_2_548_550_4_550_551_5_943_943_,0_1_1_2_7_8_9_13_14_15_17_18_19_23_24_25_29_30_31_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_
32,2,943_5_551_550_553_7_553_552_6_552_435_554_8_554_435_552_550_4_550_551_5_943_943_,0_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_33_34_35_39_40_41_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_
33,1,943_5_939_551_549_3_549_550_553_7_553_552_6_552_548_547_1_547_548_2_548_550_551_5_943_943_,0_1_1_2_7_8_9_11_14_15_16_19_20_21_25_27_28_29_31_32_33_37_41_42_43_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_
33,2,943_5_943_943_,0_1_2_200_,100_100_100_100_
34,1,943_5_551_550_553_7_553_552_6_552_435_554_8_554_435_552_550_4_550_551_5_943_943_,0_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_33_34_35_39_40_41_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_
34,2,943_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
35,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_3_549_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_40_41_42_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_20_20_20_0_0_0_0_0_
35,2,943_5_551_550_548_2_548_547_1_547_549_3_549_550_4_550_551_5_943_943_,0_1_2_6_10_11_12_14_15_16_20_21_22_24_25_26_30_31_32_200_,100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
36,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_550_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_33_34_38_42_43_44_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_20_20_20_20_20_20_
36,2,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
37,1,943_5_939_551_549_3_549_550_553_7_553_552_435_554_8_554_435_552_6_552_550_4_550_551_5_943_943_,0_1_1_2_7_8_9_11_14_15_16_19_21_24_25_26_29_31_32_33_38_39_40_44_45_46_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
37,2,943_5_551_549_547_1_547_548_2_548_552_435_554_8_554_435_552_553_7_553_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_21_23_26_27_28_31_33_36_37_38_41_45_46_47_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
38,1,943_5_939_551_549_3_549_550_4_550_549_547_1_547_548_2_548_552_6_552_550_551_5_943_943_,0_1_1_2_7_8_9_11_12_13_15_19_20_21_23_24_25_29_30_31_36_40_41_42_200_,100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
38,2,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
39,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_3_549_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_40_41_42_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_20_20_20_0_0_0_0_0_
39,2,943_5_551_550_4_550_553_7_553_552_435_554_8_554_435_552_548_2_548_550_551_5_943_943_,0_1_2_6_7_8_11_12_13_16_18_21_22_23_26_28_32_33_34_38_42_43_44_200_,100_100_80_80_80_60_60_60_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
40,1,943_5_939_551_549_3_549_550_552_6_552_548_2_548_547_1_547_548_550_4_550_551_5_943_943_,0_1_1_2_7_8_9_11_16_17_18_22_23_24_26_27_28_30_34_35_36_40_41_42_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_
40,2,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
41,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_3_549_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_40_41_42_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_20_20_20_0_0_0_0_0_
41,2,943_5_551_550_4_550_553_7_553_552_435_554_8_554_435_552_548_2_548_550_551_5_943_943_,0_1_2_6_7_8_11_12_13_16_18_21_22_23_26_28_32_33_34_38_42_43_44_200_,100_100_80_80_80_60_60_60_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
42,1,943_5_939_551_549_3_549_550_552_6_552_548_2_548_547_1_547_548_550_4_550_551_5_943_943_,0_1_1_2_7_8_9_11_16_17_18_22_23_24_26_27_28_30_34_35_36_40_41_42_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_
42,2,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
43,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_3_549_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_40_41_42_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_20_20_20_0_0_0_0_0_
43,2,943_5_551_550_4_550_553_7_553_552_435_554_8_554_435_552_548_2_548_550_551_5_943_943_,0_1_2_6_7_8_11_12_13_16_18_21_22_23_26_28_32_33_34_38_42_43_44_200_,100_100_80_80_80_60_60_60_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
44,1,943_5_939_551_549_3_549_550_552_6_552_548_2_548_547_1_547_549_551_5_943_943_,0_1_1_2_7_8_9_11_16_17_18_22_23_24_26_27_28_32_37_38_39_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_20_
44,2,943_5_551_550_4_550_551_5_943_943_,0_1_2_6_7_8_12_13_14_200_,100_100_80_80_80_60_60_60_60_60_
45,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_3_549_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_40_41_42_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_20_20_20_0_0_0_0_0_
45,2,943_5_551_550_4_550_553_7_553_552_435_554_8_554_435_552_548_2_548_550_551_5_943_943_,0_1_2_6_7_8_11_12_13_16_18_21_22_23_26_28_32_33_34_38_42_43_44_200_,100_100_80_80_80_60_60_60_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
46,1,943_5_939_551_549_3_549_550_552_6_552_548_2_548_547_1_547_549_551_5_943_943_,0_1_1_2_7_8_9_11_16_17_18_22_23_24_26_27_28_32_37_38_39_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_20_
46,2,943_5_551_550_4_550_551_5_943_943_,0_1_2_6_7_8_12_13_14_200_,100_100_80_80_80_60_60_60_60_60_
47,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_3_549_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_40_41_42_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_20_20_20_0_0_0_0_0_
47,2,943_5_551_550_4_550_553_7_553_552_435_554_8_554_435_552_548_2_548_550_551_5_943_943_,0_1_2_6_7_8_11_12_13_16_18_21_22_23_26_28_32_33_34_38_42_43_44_200_,100_100_80_80_80_60_60_60_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
48,1,943_5_939_551_549_547_1_547_549_3_549_551_5_943_943_,0_1_1_2_7_11_12_13_17_18_19_24_25_26_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_
48,2,943_5_551_550_4_550_552_6_552_435_554_8_554_435_552_548_2_548_550_551_5_943_943_,0_1_2_6_7_8_13_14_15_17_20_21_22_25_27_31_32_33_37_41_42_43_200_,100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
49,1,943_5_939_551_550_553_7_553_550_549_547_1_547_549_3_549_551_5_943_943_,0_1_1_2_6_9_10_11_14_16_20_21_22_26_27_28_33_34_35_200_,100_100_100_100_100_100_100_80_80_80_80_80_60_60_60_40_40_40_40_40_
49,2,943_5_551_550_4_550_552_6_552_435_554_8_554_435_552_548_2_548_550_551_5_943_943_,0_1_2_6_7_8_13_14_15_17_20_21_22_25_27_31_32_33_37_41_42_43_200_,100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
50,1,943_5_939_551_549_3_549_550_4_550_553_7_553_550_549_547_1_547_548_2_548_550_551_5_943_943_,0_1_1_2_7_8_9_11_12_13_16_17_18_21_23_27_28_29_31_32_33_37_41_42_43_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_20_20_20_0_0_0_0_0_0_
50,2,943_5_939_551_550_553_7_553_552_6_552_548_547_1_547_548_2_548_550_4_550_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_20_22_23_24_26_27_28_32_33_34_38_39_40_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
51,1,943_5_939_551_550_553_7_553_552_6_552_548_547_1_547_549_3_549_550_4_550_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_20_22_23_24_28_29_30_32_33_34_38_39_40_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
51,2,943_5_939_551_549_3_549_550_4_550_553_7_553_550_549_547_1_547_548_2_548_550_551_5_943_943_,0_1_1_2_7_8_9_11_12_13_16_17_18_21_23_27_28_29_31_32_33_37_41_42_43_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_20_20_20_0_0_0_0_0_0_
52,1,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
52,2,943_5_939_551_550_553_7_553_552_6_552_548_547_1_547_548_2_548_550_4_550_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_20_22_23_24_26_27_28_32_33_34_38_39_40_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
53,1,943_5_551_549_3_549_547_1_547_548_2_548_550_4_550_551_5_943_943_,0_1_2_7_8_9_13_14_15_17_18_19_23_24_25_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
53,2,943_5_939_551_549_3_549_550_4_550_553_7_553_552_6_552_548_2_548_550_551_5_943_943_,0_1_1_2_7_8_9_11_12_13_16_17_18_21_22_23_27_28_29_33_37_38_39_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
54,1,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
54,2,943_5_939_551_550_553_7_553_552_6_552_548_547_1_547_549_3_549_550_4_550_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_20_22_23_24_28_29_30_32_33_34_38_39_40_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
55,1,943_5_551_550_552_435_554_8_554_435_552_548_2_548_547_1_547_549_3_549_551_5_943_943_,0_1_2_6_11_13_16_17_18_21_23_27_28_29_31_32_33_37_38_39_44_45_46_200_,100_100_80_80_80_80_80_80_60_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
55,2,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_550_4_550_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_33_34_38_39_40_44_45_46_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_20_20_20_0_0_0_0_0_
56,1,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
56,2,943_5_939_551_550_553_7_553_552_6_552_548_547_1_547_549_3_549_550_4_550_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_20_22_23_24_28_29_30_32_33_34_38_39_40_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
57,1,943_5_551_550_548_2_548_547_1_547_548_552_435_554_8_554_435_552_553_7_553_550_551_5_943_943_,0_1_2_6_10_11_12_14_15_16_18_22_24_27_28_29_32_34_37_38_39_42_46_47_48_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
57,2,943_5_939_551_549_3_549_550_553_7_553_552_6_552_435_554_8_554_435_552_550_4_550_551_5_943_943_,0_1_1_2_7_8_9_11_14_15_16_19_20_21_23_26_27_28_31_33_38_39_40_44_45_46_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_
58,1,943_5_551_550_548_2_548_547_1_547_549_3_549_551_5_943_943_,0_1_2_6_10_11_12_14_15_16_20_21_22_27_28_29_200_,100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_
58,2,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_550_4_550_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_33_34_38_39_40_44_45_46_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_20_20_20_0_0_0_0_0_
59,1,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
59,2,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_3_549_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_40_41_42_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_20_20_20_0_0_0_0_0_
