iteration,vehicle_id,path_space_seq,path_time_seq,path_state_seq
13,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
14,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
15,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
16,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
17,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
18,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
19,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
20,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
21,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
22,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
23,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
24,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
25,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
26,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
27,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
28,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
29,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
30,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
31,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
32,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
33,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
34,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
35,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
36,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
37,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
38,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
39,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
40,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
41,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
42,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
43,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
44,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
45,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
46,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
47,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
48,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
49,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
50,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
51,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
52,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
53,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
54,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
55,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
56,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
57,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
58,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
59,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
60,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
61,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
62,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
63,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
64,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
65,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
66,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
67,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
68,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
69,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
70,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
71,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
72,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
73,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
74,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
75,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
76,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
77,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
78,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
79,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
80,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
81,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
82,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
83,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
84,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
85,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
86,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
87,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
88,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
89,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
90,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
91,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
92,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
93,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
94,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
95,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
96,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
97,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
98,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
99,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
100,1,940_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_940_940_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
