iteration,vehicle_id,path_space_seq,path_time_seq,path_state_seq
29,2,30_5_9_10_15_19_20_18_7_8_6_5_30_30_,0_1_6_9_15_18_22_26_28_31_33_37_38_100_,50_50_50_50_30_30_30_10_10_0_0_0_0_0_
30,1,30_5_4_3_1_2_6_5_30_30_,0_1_3_7_11_17_22_26_27_100_,50_50_50_30_30_10_10_10_10_10_
30,2,30_5_30_30_,0_1_2_100_,50_50_50_50_
31,1,30_5_9_10_15_19_20_18_7_8_6_5_30_30_,0_1_6_9_15_18_22_26_28_31_33_37_38_100_,50_50_50_50_30_30_30_10_10_0_0_0_0_0_
31,2,30_5_4_3_1_2_6_5_30_30_,0_1_3_7_11_17_22_26_27_100_,50_50_50_30_30_10_10_10_10_10_
32,1,30_5_9_10_15_19_20_18_7_8_6_5_30_30_,0_1_6_9_15_18_22_26_28_31_33_37_38_100_,50_50_50_50_30_30_30_10_10_0_0_0_0_0_
32,2,30_5_4_3_1_2_6_5_30_30_,0_1_3_7_11_17_22_26_27_100_,50_50_50_30_30_10_10_10_10_10_
33,1,30_5_9_10_15_19_20_18_7_8_6_5_30_30_,0_1_6_9_15_18_22_26_28_31_33_37_38_100_,50_50_50_50_30_30_30_10_10_0_0_0_0_0_
33,2,30_5_4_3_1_2_6_5_30_30_,0_1_3_7_11_17_22_26_27_100_,50_50_50_30_30_10_10_10_10_10_
34,1,30_5_9_10_15_19_20_18_7_8_6_5_30_30_,0_1_6_9_15_18_22_26_28_31_33_37_38_100_,50_50_50_50_30_30_30_10_10_0_0_0_0_0_
34,2,30_5_4_3_1_2_6_5_30_30_,0_1_3_7_11_17_22_26_27_100_,50_50_50_30_30_10_10_10_10_10_
35,1,30_5_9_10_15_19_20_18_7_8_6_5_30_30_,0_1_6_9_15_18_22_26_28_31_33_37_38_100_,50_50_50_50_30_30_30_10_10_0_0_0_0_0_
35,2,30_5_4_3_1_2_6_5_30_30_,0_1_3_7_11_17_22_26_27_100_,50_50_50_30_30_10_10_10_10_10_
36,1,30_5_9_10_15_19_20_18_7_8_6_5_30_30_,0_1_6_9_15_18_22_26_28_31_33_37_38_100_,50_50_50_50_30_30_30_10_10_0_0_0_0_0_
36,2,30_5_4_3_1_2_6_5_30_30_,0_1_3_7_11_17_22_26_27_100_,50_50_50_30_30_10_10_10_10_10_
37,1,30_5_9_10_15_19_20_18_7_8_6_5_30_30_,0_1_6_9_15_18_22_26_28_31_33_37_38_100_,50_50_50_50_30_30_30_10_10_0_0_0_0_0_
37,2,30_5_4_3_1_2_6_5_30_30_,0_1_3_7_11_17_22_26_27_100_,50_50_50_30_30_10_10_10_10_10_
38,1,30_5_9_10_15_19_20_18_7_8_6_5_30_30_,0_1_6_9_15_18_22_26_28_31_33_37_38_100_,50_50_50_50_30_30_30_10_10_0_0_0_0_0_
38,2,30_5_4_3_1_2_6_5_30_30_,0_1_3_7_11_17_22_26_27_100_,50_50_50_30_30_10_10_10_10_10_
39,1,30_5_9_10_15_19_20_18_7_8_6_5_30_30_,0_1_6_9_15_18_22_26_28_31_33_37_38_100_,50_50_50_50_30_30_30_10_10_0_0_0_0_0_
39,2,30_5_4_3_1_2_6_5_30_30_,0_1_3_7_11_17_22_26_27_100_,50_50_50_30_30_10_10_10_10_10_
40,1,30_5_9_10_15_19_20_18_7_8_6_5_30_30_,0_1_6_9_15_18_22_26_28_31_33_37_38_100_,50_50_50_50_30_30_30_10_10_0_0_0_0_0_
40,2,30_5_4_3_1_2_6_5_30_30_,0_1_3_7_11_17_22_26_27_100_,50_50_50_30_30_10_10_10_10_10_
